CP,Localidad
4403,F Cno Vallisios
4403,Finca Colon
4403,Finca El Colegio
4403,I De La Candelaria
4403,Kilometro 1156
4403,La Falda
4403,La Fama
4403,Las Blancas
4403,Las Palmas
4403,Los Alamos
4403,Olmos
4403,Paraje Zanjon
4403,Piedemonte
4403,Rio Ancho
4403,Rodeos
4403,San Clemente
4403,San Miguel
4403,Santa Elena
4403,Villa Los Tarcos
4403,Zanjon
4405,Ballenal
4405,Camara
4405,Carabajal
4405,Chorrillos
4405,El Carmen
4405,El Corralito
4405,El Dorado
4405,El Manzano
4405,El Mollar
4405,El Porvenir
4405,El Potrero
4405,El Pucara
4405,El Puyil
4405,El Rosal
4405,El Timbo
4405,La Estela
4405,Las Arenas
4405,Las Mesadas
4405,Las Rosas
4405,Media Luna
4405,Merced De Arriba
4405,Pascha
4405,Pie De La Cuesta
4405,Rosario De Lerma
4407,Alejo De Alberro
4407,Campo Quijano
4407,El Encon
4407,Eltunal
4407,Kilometro 1172
4407,Las Arcas
4407,Potrero De Linares
4407,Potrero De Uriburu
4407,Virrey Toledo
4409,Alfarcito
4409,Cerro Bayo
4409,Chorrillitos
4409,Damian N Torino
4409,Diego De Almagro
4409,El Alfredito
4409,El Alisal
4409,El Golgota
4409,El Toro
4409,Enc. De Tastil
4409,G Manuel Sola
4409,Gobernador Saravia
4409,Huaicondo
4409,Incahuasi
4409,Incamayo
4409,Ingeniero Maury
4409,Las Capillas
4409,Las Cebadas
4409,Las Cuevas
4409,Meseta
4409,Mina Carolina
4409,Puerta De Tastil
4409,Quebrada Del Toro
4409,Quebrada Muqano
4409,S Rosa De Tastil
4409,Santa Rosa De Tastil
4409,Tacuara
4409,Toro
4409,Tres Cruces
4409,Villa Sola
4411,Abra Del Gallo
4411,Acazoque
4411,Grandes Pastos
4411,Juncal
4411,Los Patos
4411,Mina Julio
4411,P De Poyogasta
4411,P Esq De Guardia
4411,P Mina Concordia
4411,P Morro Colorado
4411,P Pastos Grandes
4411,Paraje Cerro Negro
4411,Paraje Cobres
4411,Paraje Cortaderas
4411,Paraje Las Cuevas
4411,Paraje Nacimientos
4411,Paraje Pircas
4411,Paraje Pizcuno
4411,Paraje Uncuru
4411,Potrerillos
4411,S Ant D Los Cobres
4411,S R De L P Grande
4411,San Antonio De Los Cobres
4411,Sey
4413,Caipe
4413,Catua
4413,Cauchari
4413,Cauta
4413,Chachas
4413,Chuculaqui
4413,Incachuli
4413,Juncalito
4413,Kilometro 1369
4413,Kilometro 1373
4413,Kilometro 1424
4413,La Casualidad Mina
4413,Laguna Seca
4413,Los Colorados
4413,Mina Tincalaya
4413,Olacapanto Chico
4413,Olacapanto Grande
4413,Paraje Olacapato
4413,Quebrada Del Agua
4413,Salar De Pocitos
4413,Socompa
4413,Taca Taca E Fcgb
4413,Tolar Chico
4413,Tolar Grande
4413,U Embarcadero Fcgb
4413,Vega De Arizaro
4415,Agua Negra
4415,Ampata
4415,Angostura
4415,Atudillo
4415,Barro Negro
4415,Buena Vista
4415,Cangrejillos
4415,Cerro Mal Canto
4415,Chorro Blanco
4415,Cuesta Chica
4415,El Candado
4415,El Maray
4415,El Molino
4415,El Nogalar
4415,El Potrero
4415,El Rodeo
4415,El Sunchal
4415,El Trigal
4415,Finca Belgrano
4415,Huayra Huasy
4415,La Esperanza
4415,La Herradura
4415,La Yesera
4415,Las Animas
4415,Las Cortderas
4415,Las Zanjas
4415,Loma De Burro
4415,Los Laureles
4415,Mal Cante
4415,Mal Paso
4415,Mina San Esteban
4415,Mina San Guillermo
4415,Mina San Walterio
4415,Minas Victoria
4415,Molino De Gongora
4415,Ojo De Agua
4415,Palermo Oeste
4415,Payogasta
4415,Pie De La Cuesta
4415,Piul
4415,Pompeya
4415,Potrero
4415,Pueblo Nuevo
4415,Pueblo Viejo
4415,Punta De Agua
4415,Rio Blanco
4415,Rio Toro
4415,Rumiarco
4415,S Martin La Cuesta
4415,Saladillo
4415,Tonco
4415,Toro Yaco
4415,Trigal
4415,Valle Encantado
4415,Villitas
4415,Yacera
4416,La Poma
4417,Barrio Parabolica
4417,Cachi
4417,Cachi Adentro
4417,Cuesta Del Obispo
4417,Escalchi
4417,Fuerte Alto
4417,Las Arcas
4417,Las Pailas
4417,Las Trancas
4417,Pueblo Viejo
4417,Puerta De La Paya
4417,Puil
4417,Rumihuasi
4417,San Jose De Colte
4418,Payogasta
4419,Amaicha
4419,Angostura
4419,Banda Grande
4419,Brealito
4419,Burro Yaco
4419,C D A De La Falda
4419,C De La Z Vieja
4419,Cerro Bravo
4419,Chicoana
4419,Colmenar
4419,Colome
4419,Colte
4419,Corrida De Cori
4419,Cuchiyaco
4419,Diamante
4419,El Brealito
4419,El Carmen
4419,El Churcal
4419,Esquina
4419,Gualfin
4419,H Muerto Salar
4419,Humanas
4419,La Paya
4419,La Puerta
4419,Luracatao
4419,Monte Grande
4419,Rumihuasi
4419,S De Hombre Muerto
4419,S Jose De Escalchi
4419,San Jose De Colte
4419,San Martin
4419,Seclanta Adentro
4419,Seclantas
4419,Tacuil
4419,Tomuco
4419,Volcan Azufre
4420,Molinos
4421,Ablome
4421,Almona
4421,Ampascachi
4421,Bella Vista
4421,Cabra Corral Dique
4421,Cacho Molino
4421,Calvimonte
4421,Colonia El Fuerte
4421,Coronel Moldes
4421,Dr Facundo Zuviria
4421,El Carancho
4421,El Carmen
4421,El Carril
4421,El Leoncito
4421,El Mollar
4421,El Potrero De Diaz
4421,El Simbolar
4421,Escoipe
4421,Estacion Zuviria
4421,Gualiana
4421,Kilometro 1176 300
4421,La Argentina
4421,La Armonia
4421,La Bodega
4421,La Bodeguita
4421,La Costa
4421,La Merced
4421,La Toma
4421,Las Garzas
4421,Las Mercedes
4421,Las Pircas
4421,Las Tienditas
4421,Osma
4421,Paso Del Rio
4421,Piedra Del Molino
4421,Piedras Moradas
4421,Puente De Diaz
4421,Quisca Loro
4421,Retiro
4421,S Antonio Chicoana
4421,Saladillo De Osma
4421,San Agustin
4421,San Geronimo
4421,San Jose
4421,San Martin
4421,San Nicolas
4421,San Vicente
4421,Santa Maria
4421,Sauce Alegre
4421,Sevillar
4421,Sumalao
4421,Tres Acequias
4423,Bella Vista
4423,Campo Alegre
4423,Chicoana
4423,Chivilme
4423,Dr Facundo Zuviria
4423,El Moyar
4423,El Quemado
4423,El Simbolar
4423,El Tipal
4423,La Calavera
4423,La Esperanza
4423,La Guardia
4423,La Margarita
4423,La Maroma
4423,Las Moras
4423,Los Los
4423,Molino
4423,Palmira
4423,Pedregal
4423,Potrero De Diaz
4423,Pulares
4423,S F. De Escoipe
4423,San Joaquin
4423,Santa Ana
4423,Santa Gertrudis
4423,Santa Rosa
4423,Tilian
4423,Villa Fanny
4424,La Viña
4425,20 De Febrero
4425,Acosta
4425,Alemania
4425,Amblayo
4425,Bodeguita
4425,Carahuasi
4425,Cerro Alemania
4425,Cevilar
4425,Coropampa
4425,Durazno
4425,El Acheral
4425,El Creston
4425,El Fraile
4425,El Obelisco
4425,El Sapo
4425,Finca El Carmen
4425,Guachipas
4425,La Costa
4425,La Florida
4425,La Pampa
4425,La Poblacion
4425,La Represa
4425,Las Curtiembres
4425,Las J De Alemania
4425,Las Lechuzas
4425,Los Castillos
4425,Los Churquis
4425,Los Sauces
4425,Mina Don Otto
4425,Morales
4425,Pampa Grande
4425,Potrerillos
4425,Redondo
4425,Rio Alemania
4425,San Roque
4425,Santa Elena
4425,Sauce
4425,Sauce Redondo
4425,Talapampa
4425,Tipa Sola
4425,Tres Cruces
4426,Angastaco
4427,Lorohuasi
4427,Animana
4427,Barrial
4427,Buena Vista
4427,Cafayate
4427,Corralito
4427,El Recreo
4427,Finca La Rosa
4427,Isonza
4427,Jacimana
4427,La Arcadia
4427,La Armonia
4427,La Banda
4427,La Merced
4427,La Punilla
4427,La Viqa
4427,Las Conchas
4427,Las Viqas
4427,Los Alamos
4427,Los Sauces
4427,Monte Viejo
4427,Palo Pintado
4427,Payogastilla
4427,Pucara
4427,Rumiuarco
4427,San Antonio
4427,San Felipe
4427,San Isidro-Salta
4427,San Lucas
4427,San Rafael
4427,Santa Barbara
4427,Santa Rosa
4427,Simbolar
4427,Yacochuya
4427,Yanchuya
4428,San Carlos
4429,Animana
4430,Algarrobal
4430,Puerto De Diaz
4430,Aguas Calientes
4430,Arjuntas
4430,Chacra Exp.
4430,El Bordo
4430,El Ceibal
4430,El Colgado
4430,El Espinillo
4430,El Moranillo
4430,El Sunchal
4430,El Zapallar
4430,Entre Rios
4430,Fuerte Quemado
4430,General Guemes
4430,Kilometro 1094
4430,La Asuncion
4430,La Defensa
4430,La Maravilla
4430,Madre Vieja
4430,Ojo De Agua
4430,Paramamaya
4430,Pozo El Algarrobo
4430,Puesto Viejo
4430,Quisto
4430,S Pedro De Aranda
4430,Saladillo
4430,San Isidro
4430,Santa Ana
4430,Santa Cruz
4430,Santa Rita
4430,Sargento Cristobal
4430,Sausalito
4430,Simbol Yaco
4430,Torzalito
4430,Tres Yuchanes
4430,V Mayor Zabaleta
4430,Vaqueria
4430,Vertientes S Rita
4430,Yasquiasme
4430,Zapallito
4431,Agua Caliente
4431,Aguas Calientes
4432,Altos H. Guemes
4432,Betania
4432,Borde De S Miguel
4432,C S Rosa De Lima
4432,Campo Santo
4432,Cantera Del Sauce
4432,Cobos
4432,D Embalse C Alegre
4432,El Bordo
4432,El Prado
4432,El Sauce
4432,Gallinato
4432,Ingenio San Isidro
4432,Kilometro 1102
4432,La Ofelia
4432,La Oliva
4432,La Ramada
4432,La Viqa
4432,Mojotoro
4432,Rio Lavallen
4432,Rodeo Grande
4432,San Martin
4432,Santa Lucia
4432,Santa Rosa
4433,La Silleta
4434,El Naranjo
4434,Acharas
4434,Anta
4434,Cabeza De Buey
4434,Carreras
4434,Chilcas
4434,Coba
4434,Cruz Quemada
4434,Ebro
4434,El Algarrobo
4434,El Estanque
4434,El Libano
4434,El Oso
4434,El Rey
4434,El Salto
4434,El Zanjon
4434,Estancia Vieja
4434,Finca La China
4434,Gonzalez
4434,Juramento
4434,La Cuestita Anta
4434,La Cuestita Metan
4434,La Posta
4434,La Puntilla
4434,La Trampa
4434,Las Acheras
4434,Las Caqas
4434,Las Cuestitas
4434,Las Flacas
4434,Las Hecheras
4434,Las Mesitas
4434,Las Viboras
4434,Lechiguana
4434,Los Corrales
4434,Los Nogales
4434,Lumbreras
4434,Miraflores
4434,Palomitas
4434,Paso De La Cruz
4434,Piquete De Anta
4434,Quesera
4434,Rio De Las Piedras
4434,Saladillo
4434,San Sebastian
4434,Sauce Bajada
4434,Virgilio Tedin
4440,Balderrama
4440,Campo Alegre
4440,Campo Azul
4440,Conchas
4440,Durazno
4440,E Embarc. Fcgb
4440,El Guanaco
4440,El Sauzal
4440,El Vallecito
4440,Hosteria Juramento
4440,La Aguadita
4440,La Costosa
4440,Las Juntas
4440,Los Baqados
4440,Metan
4440,Nogalito
4440,Paso De Baderrana
4440,Paso Del Durazno
4440,Pasteadero
4440,Peru
4440,Punta Del Agua
4440,San Javier
4440,Santa Elena
4440,Schneidewind
4440,Sucha Pera
4440,Tala Muyo
4440,Vera Cruz
4440,Yatasto
4441,Metan Viejo
4444,Arrocero Italiano
4444,B G Desvio Fcgb
4444,El Galpon
4444,El Parque
4444,Est Foguista J F
4444,F. J F Juarez
4444,Finca Armonia
4444,Finca Rocca
4444,La Armonia
4444,La Poblacion
4444,Las Delicias
4444,Miraflores M
4444,Ovejeria
4444,Pob. De Ortega
4446,Algarrobal Viejo
4446,Alto Del Mistol
4446,Bajo Grande
4446,Ceibalito
4446,Chaqar Muyo
4446,Chorroarin
4446,Coronel Olleros
4446,Corral Quemado
4446,Divisadero
4446,El Bordo Campo S
4446,El Carrizal
4446,El Jaravi
4446,El Pacara
4446,El Tunal
4446,La Carretera
4446,La Manga
4446,Lag. N Poblacion
4446,Lagunita
4446,Los Rosales
4446,Molle Pozo
4446,P De Las Carretas
4446,Paso La Cruz
4446,Poblacion
4446,Potrerillo
4446,Potrero
4446,Pringles
4446,Puli
4446,Rosales
4446,S Jose De Orqueras
4446,San Juan
4446,Sauzal
4446,Tala Muyo
4446,Talas
4446,Tunalito
4448,Coronel Vidt
4448,El Algarrobal
4448,El Arenal
4448,Finca Mision Zenta
4448,Joaquin V Gonzalez
4448,Kilometro 1088
4448,La Esperanza
4448,La Lomita
4448,Laguna Blanca
4448,Las Blancas
4448,Las Flechas
4448,Las Palmas
4448,Limoncito
4448,Los Mollinedos
4448,Minas Ypf
4448,Miraflores
4448,Piquete De Anta
4448,Poblacion
4448,Poso De Algarrobo
4448,Pozo Cantado
4448,Pozo Del Greal
4448,Puerta Blanca
4448,Quebrachal
4448,Saladillo  Juarez
4448,San Fernando
4448,San Ignacio
4448,San Jorge
4448,Santa Ana
4448,Santo Domingo
4448,Sapo Quemado
4448,Sauce Solo
4448,Simbolito
4448,Vieja Pozo
4448,Viqal Pozo
4448,Weisburg
4449,Agua Sucia
4449,Alto Alegre
4449,Apolinario Saravia
4449,Arita
4449,Barrealito
4449,Campo Alegre
4449,Colonia Hurlingham
4449,El Bordo
4449,El Carmen
4449,El Manantial
4449,El Pericote
4449,El Yeso
4449,Espinillo
4449,Esquina
4449,General Pizarro
4449,Kilometro 1104
4449,Laguna Verde
4449,Las Bateas
4449,Las Flores
4449,Las Lajitas
4449,Las Palmas
4449,Las Tortugas
4449,Las Vateas
4449,Los Chifles
4449,Luis Burela
4449,Media Luna
4449,Monasterios
4449,Palermo
4449,Palma
4449,Palo A Pique
4449,Piquete Cabado
4449,Pozo Grande
4449,Pozo Verde
4449,Rio Del Valle
4449,Rosario Del Dorado
4449,S Dgo S Victoria
4449,S. Forestal Km 50
4449,San Luis
4449,San Martin
4449,San Ramon
4449,Santo Domingo Anta
4449,Totoral
4449,Tunalito
4450,Las Lajitas
4451,Coronel Mollinedo
4452,Cruz Bajada
4452,Dos Arboles
4452,El Porvenir
4452,El Vencido
4452,Guayacan
4452,Kilometro 1152
4452,Las Puertas
4452,Llucha
4452,Los Colorados
4452,Macapillo
4452,Manga Vieja
4452,Mercedes
4452,Mistolito
4452,N Sra De Talavera
4452,Picos De Amor
4452,Picos De Arroz
4452,Platero
4452,Roca
4452,Roma
4452,San Gabriel
4452,San Isidro
4452,Santa Rosa
4452,Santa Rosa De Anta
4452,Sunchalito
4452,Tacioj
4452,Taco Esquina
4452,Taco Pampa
4452,Toro Pampa
4452,Vencida
4452,Vinal Macho
4452,Vinal Pozo
4452,Vinalito
4452,Algarrobal
4452,Botija
4452,Chañar Aguada
4452,Floresta
4452,Fuerte El Pito
4452,Gaona
4452,Nuestra Señora De Talavera
4452,Simbolar
4452,Talavera
4452,Tolloche
4452,Villa Matoque
4453,El Quebrachal
4456,El Brete
4500,Alto Del Saladillo
4500,Arroyo Colorado
4500,B La Providencia
4500,El Acheral
4500,El Arenal
4500,El Saladillo
4500,Ensenada
4500,Esquina De Quisto
4500,La Sanga
4500,Moralito
4500,Rodeitos
4500,Saladillo Ledesma
4500,San Jose Del Bordo
4500,San Lucas
4500,San Pedro
4501,Abra Del Trigo
4501,Aguas Blancas
4501,Arroyo Del Medio
4501,Bella Vista
4501,Cachi Punco
4501,El Fuerte
4501,El Mistol
4501,El Olvido
4501,El Palmar
4501,El Piquete
4501,El Sunchal
4501,El Tipal
4501,Gobernador Ovejero
4501,Ignio La Esperanza
4501,Ingenio La Esperanza
4501,Isla Chica
4501,Isla Grande
4501,La Ollada
4501,La Quinta
4501,La Ronda
4501,La Vertiente
4501,Laguna San Miguel
4501,Laguna Totorillas
4501,Lapachal Ledesma
4501,Lapachal S Barbara
4501,Loma Pelada
4501,Los Matos
4501,Milan
4501,Pie De La Cuesta
4501,Puesto Nuevo
4501,Real De Los Toros
4501,San Juan De Dios
4501,San Rafael
4501,Santa Clara
4501,Santa Rita
4501,Sauzal
4501,Siete Aguas
4502,San Pedro
4503,23 De Agosto
4503,Arrayanal
4503,La Esperanza
4503,Lavayen
4503,Los Bayos
4503,Lote El Puesto
4503,Lote La Cienaga
4503,Lote La Posta
4503,Lote Miraflores
4503,Lote Palmera
4503,Lote Parapeti
4503,Lote San Antonio
4503,San Antonio
4504,Chalican
4504,El Quemado
4504,El Rio Negro
4504,Finca Leach
4504,Jaramillo
4504,Leachs
4504,Lote Zora
4504,Rastrojos
4504,Rio Negro
4506,Alegria
4506,Arenal Barroso
4506,Bajada Alta
4506,El Cardonal
4506,Fraile Pintado
4506,Guayacan
4506,La Bajada
4506,La Reduccion
4506,Lote Maiz Negro
4506,Oculto
4506,Ojo De Agua
4506,Siberia
4510,Palma Sola
4512,Agua Negra
4512,Alto Calilegua
4512,Animas
4512,Aparejo
4512,Bateas
4512,Bella Vista
4512,C 8 De Septiembre
4512,Campo Bajo
4512,Campo Colorado
4512,Candelaria
4512,Cevilar
4512,Cienaga
4512,Cortaderas
4512,Don Jorge
4512,Duraznal
4512,El Aibal
4512,El Bananal
4512,El Caulario
4512,El Manantial
4512,El Naranjo
4512,El Sauce
4512,Esquina
4512,F Del Quebrachal
4512,Falda Mojon
4512,Falda Montosa
4512,Florencia
4512,Guachan
4512,Higueritas
4512,Ingenio Ledesma
4512,La Calera
4512,La Puerta
4512,Las Higueritas
4512,Las Quintas
4512,Ledesma
4512,Lib Gral S Martin
4512,Lib Gral San Martin
4512,Loma Del Medio
4512,Los Catres
4512,Lote Prediliana
4512,Mal Paso
4512,Marta
4512,Mojon Azucena
4512,Molular
4512,Naranjito
4512,Normenta
4512,Palo A Pique
4512,Pampa Larga
4512,Paulete
4512,Paulina
4512,Piedra Blanca
4512,Potrero Alegre
4512,Pozo Cabado
4512,Pozo Verde
4512,Prediliana
4512,Pueblo Ledesma
4512,Pueblo Nuevo
4512,Puerta Vieja
4512,Ramada
4512,Rio Seco
4512,San Francisco
4512,Santillo
4512,Sauzalito
4512,Sepultura
4512,Socabon
4512,Soledad
4512,Tarijita
4512,Toquillera
4512,Trementinal
4512,Tucumancito
4513,Amancayoc
4513,Amarguras
4513,Cacho
4513,Chorro
4513,Fundiciones
4513,Gobernador Tello
4513,Loma Larga
4513,Nogal
4513,Nogales
4513,Nogalito
4513,Pampichuela
4513,Picacho
4513,Pilcomayo
4513,Pueblo
4513,Puerto Tolava
4513,Queqoal
4513,San Antonio
4513,San Lucas
4513,Santa Barbara
4513,Santa Clara
4513,Talar
4513,Valle Grande
4514,Calilegua
4514,Lecheria
4514,P Guardap Nac Ca
4514,San Lorenzo
4516,Caimancito
4516,Chaqar Solo
4516,Chaqaral
4516,Chañar Solo
4516,Chañaral
4516,Finca Agua Salada
4516,Finca Agua Tapada
4516,Finca La Lucrecia
4516,Finca La Realidad
4516,Finca S Cornelia
4516,Finca Santa Cornelia
4516,Los Baqos Termales
4516,Los Baños Termales
4516,Obraje San Jose
4518,Aguas Calientes
4518,Vinalito
4518,Yuto
4522,Alto Del Saladillo
4522,Barro Negro
4522,El Palmar De S F
4522,La Mendieta
4522,La Sanga
4522,Lote Don David
4522,Lote Don Emilio
4522,Lote Piedritas
4522,Lote San Juancito
4522,Lote Sauzal
4522,Palo Blanco
4522,Palo Santo
4522,Rio Grande
4522,Saladillo Ledesma
4522,Saladillo S Pedro
4523,Rawson
4525,Paso Viejo
4530,Abra Grande
4530,Aguas Blancas
4530,C Agri S Agustin
4530,C Santa Maria
4530,Colonia A
4530,Colonia D
4530,El Carmen
4530,El Molle
4530,El Quemado
4530,Finca Mision Zenta
4530,Fortin Belgrano
4530,Juntas De S Ant
4530,La Toma
4530,Las Cortaderas
4530,Limoncito
4530,Lomas De Olmedo
4530,Lote Josefina
4530,Lote Lucrecia
4530,Lote Marcela
4530,Lote Sarita
4530,Maria Jose
4530,Minas Ypf
4530,Mision Franciscana
4530,Oran
4530,P. Del Potrillo
4530,Parani
4530,Pozo Azul
4530,Pozo De La Esquina
4530,Pozo De La Piedra
4530,Pozo Pringles
4530,Puesto De Motijo
4530,Quequa
4530,Rio Colorado
4530,Rio De Las Piedras
4530,Rio Pescado
4530,S Ign De Loyola
4530,S R De La Nva Oran
4530,San Andres
4530,San Antonio
4530,San Bernardo
4530,San Ignacio
4530,San Ramon De La Nueva Oran
4530,Solazuti
4530,Soledad
4530,Tres Pozos
4530,Vado Hondo
4531,Aguas Blancas
4531,Colonia Santa Rosa
4531,Isla De Caqas
4531,Isla De Cañas
4531,Los Toldos
4531,Santa Cruz
4532,Hipolito Yrigoyen
4533,Angel Peredo
4533,Angelica
4533,El Tabacal
4533,Ingenio San Martin
4533,Kilometro 1298
4533,Lote Estela
4533,Maria Luisa
4533,Tabacal Ingenio
4534,Algarrobal
4534,Arbol Solo
4534,Coronel Cornejo
4534,El Mistol
4534,El Q. Carboncito
4534,El Zapallo
4534,Kilometro 1280
4534,Kilometro 1281
4534,Kilometro 1291
4534,Las Varas
4534,Pichanal
4534,Pizarro
4534,Puesto Del Medio
4534,Santa Rosa
4534,Yacara
4535,Aguas Muertas
4535,Algarrobal
4535,Alto Verde
4535,Arenales
4535,Belgrano Fortin 2
4535,Bella Vista
4535,Campo Argentino
4535,Ciervo Cansado
4535,El Breal
4535,El Destierro
4535,El Mirador
4535,El Soldadito
4535,El Tunalito
4535,El Yacon
4535,Fortin Frias
4535,La Cancha
4535,La Esperanza
4535,La Esquinita
4535,La Montaqa
4535,La Tablada
4535,La Union
4535,Las Bolsas
4535,Las Conchas
4535,Las Llaves
4535,Martin Garcia
4535,Media Luna
4535,Mollinedo
4535,P El Milagro Sani
4535,Palmarcito
4535,Paraiso
4535,Porongal
4535,Pozo Cercado
4535,Pozo Del Pato
4535,Pozo Del Sauce
4535,Pozo Del Zorro
4535,Pozo Verde
4535,Puesto De La Viuda
4535,Rivadavia
4535,San Isidro
4535,San Joaquin
4535,San Miguel
4535,Santa Rosa
4535,Santo Domingo
4535,Santos Lugares
4535,Tres Pozos
4535,Victorica
4535,Villa Petrona
4537,Chaguaral
4537,Esteban De Urizar
4537,Jeronimo Matorras
4537,La Estrella
4537,Martinez Del Tinco
4537,Martinez Del Tineo
4537,Yuchan
4538,Coronel Juan Sola
4538,El Desmonte
4538,Finca La Toma
4538,Las Maravillas
4538,Saucelito
4541,El Talar
4542,El Cuinco Pozo Del
4542,El Talar
4542,Ingenio La Esperanza
4542,Ingenio La Espza
4542,Santa Marina
4542,Urundel
4547,La Higuera
4550,Buen Lugar
4550,Colonia Otomana
4550,Corzuela
4550,El Cuchillo
4550,El Retiro
4550,Embarcacion
4550,Km 1306 Fcgb
4550,La Fortuna
4550,La Quena
4550,Los Baldes
4550,Manuel Elordi
4550,Nuevo Porvenir
4550,Otomana
4550,Puesto Grande
4550,Santa Victoria
4552,Antonio Quijarro
4552,Campichuelo
4552,Coronel Cornejo
4552,Corralito
4552,General Ballivian
4552,Pastor Sevillosa
4552,Pocoy
4552,Puerto Baules
4552,Rio Seco
4552,S Hachada E Fcgb
4552,Tranquitas
4554,Campo Largo
4554,Campo Libre
4554,Capitan Juan Page
4554,Capitan Pages
4554,Chirete
4554,Cnel Juan Sola Est Morillo
4554,Dos Yuchanes
4554,Dragones
4554,El Cienego
4554,El Espinillo
4554,El Pertigo
4554,El Talar
4554,El Tartagal
4554,Emboscada
4554,Hickman
4554,La Curva
4554,La Entrada
4554,La Mora
4554,Las Horquetas
4554,Los Ranchillos
4554,Luna Muerta
4554,Madrejon
4554,Mision Chaqueqa
4554,Misiones
4554,Mistol Mareado
4554,Mistolar
4554,Monte Carmelo
4554,Morillo
4554,Palo Santo
4554,Pedro Lozano
4554,Pluma De Pato
4554,Pluma Del Pato
4554,Pozo Bravo
4554,Pozo Del Chaqar
4554,Pozo Del Cuico
4554,Pozo Hondo
4554,Puesto Del Paquelo
4554,Resistencia
4554,San Patricio
4554,Santa Clara
4554,Suri Pintado
4554,Tabaco Cimarron
4554,Vlta De Las Tobas
4555,Los Blancos
4560,Angostura
4560,Arenal
4560,Barrio La Loma
4560,Barrio S Cayetano
4560,Barrio San Antonio
4560,C Zanja Del Tigre
4560,Capiazutti
4560,Carapari
4560,El Chorro
4560,Frontera 4
4560,Frontera 5
4560,Frontera Tres
4560,Guamachi
4560,La Porcelana
4560,La Soledad
4560,Lote 27
4560,Manuela Pedraza
4560,Mision Franciscana
4560,Paraje Campo Largo
4560,Pluma Del Pato
4560,Pozo Bermejo
4560,S Jollin
4560,San Laurencio
4560,San Pedro
4560,Tartagal
4560,Tonono
4560,Tuyunti
4560,V General Guemes
4560,Villa Saavedra
4560,Yacay
4560,Yacimiento Tonono
4560,Yariguarenda
4560,Zanja Honda
4561,Agua Verde
4561,Alto De La Sierra
4561,Amberes
4561,Balbuena
4561,Buena Fe
4561,C Buenaventura
4561,El Qato
4561,Hito 1
4561,La China
4561,Las Caqitas
4561,Mision La Paz
4561,Mision Santa Lucia
4561,Puerto La Paz
4561,S Victoria Este
4561,San Bernardo
4561,Santa Maria
4561,Santa Victoria Este
4562,G Enrique Mosconi
4562,General Enrique Mosconi
4562,Kilometro 1398
4562,Las Lomitas
4562,Vespucio
4563,Caminera S Pedrito
4563,Caminera San Pedrito
4563,Camp Tablilla
4563,Camp Vespucio
4563,Campamento Vespucio
4563,El Aguay
4563,Recaredo
4564,Kilometro 1448
4564,Piquirenda
4564,Tobantirenda
4564,Yacuy
4566,Aguaray
4566,Campo Duran
4566,Ituyuro
4566,Macueta
4566,Rio Carapan
4568,Acambuco
4568,Dique Itiruyo
4568,P S Mazza E Pocito
4568,Pocitos
4568,Salvador Mazza
4582,General Mosconi
4600,Algarrobal
4600,Alto Comedero
4600,Atalaya
4600,B Alto La Loma
4600,B Alto La Viqa
4600,B Bajo La Viqa
4600,B P 19 De Abril
4600,Barrio 9 De Julio
4600,Barrio Alberdi
4600,Barrio Chijra
4600,Barrio Cuyaya
4600,Barrio Lujan
4600,Barrio Santa Rita
4600,Chuquina
4600,El Algarrobal
4600,El Amancay
4600,El Cucho
4600,Guerrero
4600,Huaico Chico
4600,Juan Galan
4600,La Almona
4600,La Cuesta
4600,Las Capillas
4600,Las Escaleras
4600,Las Higuerillas
4600,Los Alisos
4600,Los Blancos
4600,Nazareno
4600,Payo
4600,Reyes
4600,S. S. De Jujuy
4600,San Pablo De Reyes
4600,San Salvador De Jujuy
4600,Tesorero
4600,Tilquiza
4600,V Ciudad De Nieva
4600,Villa Gorriti
4601,Corral De Piedras
4601,El Arenal
4601,Guerreros
4601,Ituaicochico
4601,Ocloyas
4601,Reyes Villa Jardin
4601,Rio Blanco
4601,Termas De Reyes
4602,San Salvador De Jujuy
4603,Alisos  De Abajo
4603,Alisos De Arriba
4603,Catamontaqa
4603,Ceibal
4603,El C Perico De
4603,El Carmen
4603,El Chucupal
4603,El Ollero
4603,El Sunchal
4603,La Cienaga
4603,La Ollada
4603,Las Pircas
4603,Los Cedros
4603,Perico Del Carmen
4604,San Salvador De Jujuy
4605,Cerro Negro
4605,El Ollero
4605,La Cabaqa
4605,La Toma
4605,Los Alisos
4605,Paqo
4605,Perico Del Carmen
4605,Rio Blanco
4605,S Ant Perico De
4605,San Antonio
4606,Aguas Calientes
4606,Alto Verde
4606,C Los Lapachos
4606,El Toba
